,Video Title,Thumbnail URL,Description Length,Tags,Published Data & Time,View Count,Like Count,Comment Count,Duration,Category,Channel Title,Channel Subscriber,Channel Age,Total number of channel uploads
125,We tried to make American-style sushi,https://i.ytimg.com/vi/5uhbKPcc9xA/default.jpg,1012,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2021-01-23T15:37:34Z,417080,25983,1396,13分51秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
126,VLOG ★ My grandpa puts Jun to work,https://i.ytimg.com/vi/vu6ljEVTL_E/default.jpg,927,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'myhusbandisjapanese', 'america', 'yard', 'work', 'lawn', 'mow', 'grass', 'cut', 'vlog', 'usa']",2015-12-27T14:28:23Z,416381,10037,635,9分27秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
127,Oh no! Haku had an allergic reaction :(,https://i.ytimg.com/vi/rlo2Pu7L_p4/default.jpg,766,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2021-04-22T12:19:14Z,413545,27942,2096,9分32秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
128,Japanese spring thrift store haul! ✿,https://i.ytimg.com/vi/cD276AabQ1w/default.jpg,995,"['japan', 'japanese', 'fashion', 'haul', 'spring', 'lookbook', 'clothes', 'john cena', 'thrift', 'store']",2016-04-09T11:53:00Z,405631,13742,1080,6分25秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
129,Bonus Footage of Jun's Birthday Surprise!,https://i.ytimg.com/vi/NFIsrqK4dbU/default.jpg,993,"['japan', 'japanese', 'jun', 'birthday', 'surprise', ""jun's"", 'bonus', 'footage', 'reaction', 'extra', 'vlog', 'fail', 'present', 'gift']",2017-06-09T13:07:14Z,386403,14627,791,11分22秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
130,Decorating for Christmas!,https://i.ytimg.com/vi/aW4Kc2epbwI/default.jpg,1244,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2022-12-06T16:58:49Z,383318,27552,957,16分14秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
131,What is Nagi afraid of?,https://i.ytimg.com/vi/YT7Rsd7MV1k/default.jpg,1198,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2021-11-23T16:09:46Z,378595,21368,594,7分33秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
132,Everything women's health in Japan,https://i.ytimg.com/vi/hIGcACbuxM4/default.jpg,795,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', ""women's"", 'health', 'contraceptives', 'utis', 'pap smears', 'paps', 'doctors', 'appointments', 'menstrual', 'periods', 'birth', 'control']",2020-06-07T13:40:53Z,376898,26499,1771,13分27秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
133,I made a mermaid princess bathroom because apparently I'm 5 years old,https://i.ytimg.com/vi/yLhNOcNfFK0/default.jpg,1610,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2023-07-09T13:19:39Z,376131,24245,884,16分38秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
134,Japan's nicest hotel room??,https://i.ytimg.com/vi/ha5jdSSzEnw/default.jpg,1846,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'hotel', 'nicest', ""Japan's nicest hotel"", 'room', 'ryokan', 'travel', 'trip', 'akita', 'yokote']",2017-03-08T15:46:52Z,365638,10518,553,11分5秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
135,Our 1st Night in OKINAWA 💮,https://i.ytimg.com/vi/AdLQgz6BsqQ/default.jpg,867,"['Japan', 'japanese', 'Rachel', 'jun', 'rachel and jun', 'rachel & jun', 'myhusbandisjapanese', 'okinawa', 'vlog', 'blog', 'night', 'fun', 'airbnb', 'Sep 13 2016', 'adventures', 'yt:cc=on']",2016-09-12T12:34:15Z,363613,7603,413,7分39秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
136,Opening packages and Christmas gifts from my mom!,https://i.ytimg.com/vi/AOVL21RgUlQ/default.jpg,748,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'opening', 'mail', 'packages', 'gifts', 'letters']",2019-01-31T06:05:53Z,358520,13254,779,45分44秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
137,Japanese flooring & wallpaper (with prices!),https://i.ytimg.com/vi/rr9yBSRHRE8/default.jpg,2008,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2021-03-24T13:09:58Z,355105,22709,1521,27分26秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
138,Sailor Moon Cafe with Audrey! ♥,https://i.ytimg.com/vi/tZTw_Ezf5Og/default.jpg,1343,"['Japan', 'Japanese', 'sailor moon', 'cafe', 'anime', 'tokyo', 'tourism', 'travel', 'rachel', 'jun', 'rachel & jun', 'rachel and jun']",2016-03-29T11:34:17Z,348868,10066,803,6分54秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
139,Jun messes around and cleans up our balcony,https://i.ytimg.com/vi/m_7gGGLvMEI/default.jpg,1049,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2021-08-31T12:03:27Z,346376,23379,949,11分43秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
140,Japanese Thrift Store (Home Goods & Furniture),https://i.ytimg.com/vi/dXseRtyQ0wI/default.jpg,1714,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2021-10-12T13:12:49Z,345388,20159,817,18分45秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
141,I modeled as a winter queen!,https://i.ytimg.com/vi/ya3z6aRo_E4/default.jpg,1058,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'model', 'modeling', 'christmas', 'fawn', 'frost', 'rose', 'gown', 'sugar', 'plum', 'winter', 'queen', 'fantasy', 'photoshoot']",2018-12-18T11:49:34Z,342530,18139,1002,5分37秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
142,Cheering myself up by buying things for my cats,https://i.ytimg.com/vi/QS4iAuNe974/default.jpg,980,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2025-03-30T13:35:35Z,337138,29427,2159,17分30秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
143,What's something I do to calm down? | Jun Q&A,https://i.ytimg.com/vi/nY_7uxxMDX4/default.jpg,1095,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2021-02-28T18:58:10Z,333211,21964,996,13分24秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
144,I guess we have a gecko now?,https://i.ytimg.com/vi/tRpN6-gqy0A/default.jpg,935,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2025-02-02T13:04:10Z,331586,25426,1341,19分21秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
145,Beware Nagoya Airport,https://i.ytimg.com/vi/5som5sJAoU8/default.jpg,916,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'airport', 'train', 'nagoya', 'chubu', 'centrair', 'international', 'budget', 'airliner']",2019-09-30T11:08:48Z,330016,14885,1278,24分46秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
146,I made my cat soft recovery cones for his surgery,https://i.ytimg.com/vi/Me587OYbyRk/default.jpg,1385,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2024-04-03T13:47:38Z,326846,22392,966,21分15秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
147,We went to a Japanese Lantern Festival!,https://i.ytimg.com/vi/QmimrPPk8Gk/default.jpg,1382,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'yt:cc=on', 'lantern', 'festival', 'fukuoka', 'shrine', 'obon', 'mitama']",2019-08-26T10:28:03Z,326667,13866,783,18分8秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
148,Okinawa DAY 2 💮 Jun goes to the fish market,https://i.ytimg.com/vi/25OyitIJlNw/default.jpg,1518,"['japan', 'japanese', 'rachel', 'jun', 'vlog', 'blog', 'okinawa', 'Okinawa', 'fish', 'market', 'shopping', 'goes', 'makishi', 'beach', 'manza', 'yt:cc=on']",2016-09-13T13:40:08Z,324733,6761,299,13分26秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
149,Japanese flea market,https://i.ytimg.com/vi/BfqsAKbWXyY/default.jpg,1586,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2022-11-02T12:29:28Z,322403,17798,591,14分22秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
150,I tried to make a bird feeder,https://i.ytimg.com/vi/Ad2DMdTIFVk/default.jpg,1445,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2022-07-25T13:32:43Z,317358,20882,916,15分42秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
151,Opening your packages!,https://i.ytimg.com/vi/9XdVwuqi4Wc/default.jpg,743,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'packages', 'opening', 'unboxing']",2018-03-17T06:05:17Z,316747,11744,691,36分8秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
152,Picnic in a Japanese flower park!,https://i.ytimg.com/vi/18GYSft8rdQ/default.jpg,1414,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2021-04-28T14:38:58Z,316452,24594,1414,19分24秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
153,We planted our first flower bed!,https://i.ytimg.com/vi/YGWdN2RJCPM/default.jpg,775,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2022-05-23T11:28:25Z,310251,24789,1653,15分30秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
154,Can we stack our cats on top of each other? | Q&A,https://i.ytimg.com/vi/9pDegxr_haw/default.jpg,846,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2021-08-15T12:36:21Z,309954,19196,1126,25分19秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
155,A video mostly about our Ryukyu morning glory,https://i.ytimg.com/vi/34-oKyysdkE/default.jpg,1101,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'plants', 'gardening', 'morning', 'glory', 'morning glory', 'ryukyu', 'okinawa', 'haku', 'nagi', 'poki', 'cat', 'cats']",2019-08-21T05:28:01Z,307021,14281,791,16分22秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
156,Taiwan Fairy Tale Cat House,https://i.ytimg.com/vi/K6Ca2Dv3Ip8/default.jpg,1232,"['rachel', 'jun', 'rachel and jun', 'rachel & jun', 'myhusbandisjapanese', 'taiwan', 'fairytale', 'fairy', 'tale', 'house', 'fairy tale', 'cat', 'magic', 'beautiful', 'b&b', 'bed and breakfast', 'hotel', 'travel', 'trip', 'yt:cc=on', 'tree', 'taitung']",2016-11-07T15:24:59Z,301272,11290,447,10分30秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
157,Shopping for my husband's birthday & new garden!,https://i.ytimg.com/vi/cVKNDvCOopM/default.jpg,1348,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2024-05-04T13:09:18Z,301035,19802,530,19分12秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
158,Our first time ever in LA!!,https://i.ytimg.com/vi/Ro0CZhLzULY/default.jpg,828,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'la', 'los angeles', 'visit', 'trip', 'first time', 'skyspace', 'lunch']",2018-07-29T01:19:16Z,298147,13439,1026,16分6秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
159,What we did in America on our first visit in 5 years,https://i.ytimg.com/vi/nMXb_w8E3ZQ/default.jpg,1090,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2024-11-03T13:46:34Z,297129,19700,835,21分45秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
160,A day out in Fukuoka!,https://i.ytimg.com/vi/DdFOnayA75Y/default.jpg,1134,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'yt:cc=on']",2021-06-14T13:35:25Z,294599,20262,972,16分29秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
161,"I saw an injured kitty, I caught an injured kitty",https://i.ytimg.com/vi/91so9ul_KzA/default.jpg,1087,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2021-11-07T22:11:10Z,289220,28792,1292,7分53秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
162,fragments of June 2018,https://i.ytimg.com/vi/0WlJF37Vrrg/default.jpg,784,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'america', 'video', 'game', 'videogame', 'music', 'chores', 'cats', 'cat']",2019-04-19T02:29:20Z,285555,9570,751,11分21秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
163,Buying fully grown trees in Japan,https://i.ytimg.com/vi/mmKrvACqtg0/default.jpg,1446,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2022-03-14T13:52:30Z,283270,22470,828,7分24秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
164,Where have we been?!,https://i.ytimg.com/vi/VixXhs-sqlk/default.jpg,863,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'where have we been', 'vlog', 'update', 'daily', 'life']",2017-08-30T11:11:02Z,281000,11812,1387,34分15秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
165,Okinawa DAY 2 💮 AT THE BEACH,https://i.ytimg.com/vi/XpD_LLPsJl0/default.jpg,1440,"['japan', 'japanese', 'rachel', 'jun', 'okinawa', 'beach', 'summer', 'vacation', 'swimming', 'vlog', 'blog', 'tropical', 'island', 'japanese beach', 'travel', 'rachel and jun', 'adventures', 'yt:cc=on']",2016-09-14T15:47:07Z,278842,5213,505,20分32秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
166,We went to a light-up art show!,https://i.ytimg.com/vi/pS3CHHT9mqg/default.jpg,1144,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'teamlab', 'team', 'lab', 'art', 'exhibit', 'exhibition', 'mt', 'mifuneyama', 'mifune', 'saga', 'prefecture', 'light up', 'light-up', 'beautiful']",2019-11-12T05:54:38Z,277600,16756,858,21分41秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
167,Japanese Cockroach FREEZING SPRAY,https://i.ytimg.com/vi/2Pw65pocTkk/default.jpg,1436,"['japan', 'japanese', 'cockroach', 'roach', 'freezing', 'spray', 'extermination', 'pest', 'control', 'rachel', 'jun', 'rachel and jun', 'vlog', 'blog', 'daily', 'life']",2016-10-21T10:30:00Z,276409,9255,594,1分32秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
168,VLOG ★ Back in Japan! (+Poki update),https://i.ytimg.com/vi/NiQZsuu1lCI/default.jpg,987,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'back in japan', 'vlog', 'daily life', 'life', 'myhusbandisjapanese']",2016-06-28T09:25:33Z,274615,7735,549,17分13秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
169,What we do on our days out in Japan. Finding free materials and making stuff,https://i.ytimg.com/vi/CrrwMxsSPyE/default.jpg,1331,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2023-11-07T17:13:32Z,272114,18355,506,20分28秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
170,A day working on our yard!,https://i.ytimg.com/vi/4FppDRs2yLA/default.jpg,1804,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2021-12-01T14:14:44Z,271544,16509,901,18分22秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
171,I made a holographic sakura pendant light,https://i.ytimg.com/vi/Zqipl36jUo8/default.jpg,1550,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2024-03-04T13:44:04Z,260154,18989,853,21分11秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
172,"Can Jun finally tell ""R"" and ""L"" apart?",https://i.ytimg.com/vi/zufKIv4-Q0U/default.jpg,1306,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2021-06-30T14:36:39Z,257208,14305,1174,13分11秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
173,Valentine's Day Chocolate & the future of our channels,https://i.ytimg.com/vi/GwDmxBf1gYE/default.jpg,930,"['japan', 'japanese', ""valentine's"", 'chocolate', 'day', 'daily', 'life', 'vlog', 'rachel', 'jun', 'love', 'yt:cc=on']",2017-02-14T08:21:51Z,254006,7511,623,23分17秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
174,Jun tries the vegan Beyond Burger,https://i.ytimg.com/vi/UydRoRnSxC8/default.jpg,886,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'beyond', 'burger', 'santa', 'monica', 'pier', 'vegan', 'meat', 'vegetarian']",2018-12-19T10:59:37Z,244197,9654,862,18分18秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
175,We built an arbor for our wisteria!,https://i.ytimg.com/vi/1bjXfWU-BHE/default.jpg,984,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2024-05-30T11:47:29Z,244066,19935,678,17分8秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
176,German Snacks part 2!!,https://i.ytimg.com/vi/jPemsRtT0eU/default.jpg,767,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'german', 'snacks', 'taste', 'test', 'trying', 'candy', 'sweets']",2017-10-02T15:07:49Z,242314,6707,994,31分40秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
177,Opening your packages! (LIVE),https://i.ytimg.com/vi/iBhziSVhjSA/default.jpg,719,[],2020-03-18T14:35:20Z,242155,7080,421,1時間48分47秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
178,Japanese landscaping and gardening stores,https://i.ytimg.com/vi/rF_SB93ju9c/default.jpg,1523,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2021-08-27T12:28:27Z,240712,15260,743,14分7秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
179,Vlog ★ Sick with two jerk cats (lol),https://i.ytimg.com/vi/ofTpDSqN3Ks/default.jpg,1021,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'vlog', 'cat', 'sick', 'new', 'kitten', 'jerk']",2016-07-06T08:31:11Z,239083,6718,870,17分49秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
180,More plants and chaotically unboxing new camera equipment,https://i.ytimg.com/vi/36ZoJ1zpg34/default.jpg,836,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'plants', 'gardening', 'pachira', 'stromanthe', 'camera', 'equipment', 'ring light', 'rode', 'mic', 'microphone']",2019-08-23T08:00:45Z,237782,9905,692,15分48秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
181,Our current obsessions,https://i.ytimg.com/vi/wet9LICVC58/default.jpg,1699,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2024-07-07T12:41:03Z,235337,13626,1509,36分32秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
182,Saving one of Japan's oldest green tea towns,https://i.ytimg.com/vi/F5A21lrIEBI/default.jpg,2076,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2021-07-20T11:08:47Z,235327,23379,951,16分20秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
183,This is a video that is about painting my brother's house and it is also about his cats,https://i.ytimg.com/vi/nNWCCW-o1d8/default.jpg,904,"['japan', 'japanese', 'rachel', 'jun', 'cats', 'painting', 'brothers', 'house', 'vlog', 'blog', 'daily', 'life']",2017-07-02T20:43:38Z,226353,7050,445,10分52秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
184,My hair routine,https://i.ytimg.com/vi/qUMU1QI-7ow/default.jpg,676,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'hair', 'routine', 'style', 'shampoo', 'conditioner', 'wavy']",2021-01-15T13:26:41Z,220877,14305,1388,15分48秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
185,Ordering Domino's pizza delivery in Japan,https://i.ytimg.com/vi/-qcZ2gdpHgo/default.jpg,737,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'pizza', 'delivery', 'dominos', 'yt:cc=on']",2018-03-28T12:52:56Z,215436,6228,430,8分7秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
186,Japanese thrift store | making Dark Academia looks!,https://i.ytimg.com/vi/2UC-Y4jbWNg/default.jpg,1387,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2021-07-15T12:08:15Z,212789,19273,1146,13分26秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
187,Exploring Japan's cutting edge science and technology!,https://i.ytimg.com/vi/NH-VSWGksQc/default.jpg,2105,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'tsukuba', 'science', 'center', 'science city', 'technology', 'research', 'breakthroughs', 'cutting', 'edge', 'modern', 'technologies']",2017-11-18T13:03:39Z,211076,7539,417,9分28秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
188,Nagi in crazy cat mode,https://i.ytimg.com/vi/_6KNXopMtiE/default.jpg,46,[],2023-03-22T10:23:57Z,210519,18148,199,9秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
189,Asking Japanese people about current issues,https://i.ytimg.com/vi/RR75r47jVDs/default.jpg,1365,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'interview', 'street', 'current', 'issues', 'nhk', 'world', 'yt:cc=on']",2020-07-18T11:12:48Z,209530,13305,733,9分17秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
190,I built an herb garden for my husband,https://i.ytimg.com/vi/Eu-ycTQZnY8/default.jpg,1001,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2025-06-23T12:50:25Z,208532,17665,915,21分57秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
191,Secret project complete | MY JEWELRY LINE!!,https://i.ytimg.com/vi/m7N3366QXBI/default.jpg,1060,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'myhusbandisjapanese', 'sakura', 'jewelry', 'collection', 'line', 'motif', 'yt:cc=on']",2017-05-07T13:33:24Z,204897,13480,1564,5分14秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
192,Borrowing a chainsaw from our neighbor! Unusual daily life in Japan?,https://i.ytimg.com/vi/G3vVbtyXuLc/default.jpg,1340,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2023-11-28T13:23:49Z,204322,13449,518,20分22秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
193,Dealing with anxiety (especially social anxiety),https://i.ytimg.com/vi/L_6V6DMw9No/default.jpg,1024,"['anxiety', 'social anxiety', 'self help', 'help', 'improvement', 'self improvement', 'dealing with', 'life', 'public', 'speaking', 'facing', 'fears', 'vlog', 'rachel', 'jun', 'rachel and jun']",2017-01-16T00:56:52Z,196205,10194,1318,39分4秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
194,Raising money for this doggo's surgery,https://i.ytimg.com/vi/ARmN2uieAmU/default.jpg,983,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'dog', 'surgery', 'fundraiser', 'raising', 'money', 'doggo', 'khione']",2019-06-23T11:12:17Z,195373,10240,831,23分11秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
