,Video Title,Thumbnail URL,Description Length,Tags,Published Data & Time,View Count,Like Count,Comment Count,Duration,Category,Channel Title,Channel Subscriber,Channel Age,Total number of channel uploads
60,You Can't Be a Minimalist If...,https://i.ytimg.com/vi/8BADhRmu4Cw/default.jpg,673,"['minimalism', 'minimalist', 'lifestyle', 'simple living', 'simplicity', 'documentary', 'film', 'filmmaking', 'wardrobe', 'clothes']",2018-03-23T12:00:01Z,1294836,37197,1805,5分31秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
61,6 Ways to Reduce Screen Time,https://i.ytimg.com/vi/XQQUo2gmUs4/default.jpg,501,"['screen time', 'minimalism', 'simplicity', 'mindfulness', 'reduce phone use', 'phone addiction', 'technology', 'cell phone addiction', 'media', 'addiction']",2019-02-26T14:00:10Z,1292832,59576,2399,7分10秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
62,How to Pack like a Minimalist,https://i.ytimg.com/vi/LXSo_trfCuI/default.jpg,579,"['minimalism', 'minimalist', 'packing', 'pack', 'how to', 'travel', 'simplify', 'simple living', 'minimalist packing', 'how to pack like a minimalist', 'documentary', 'documentary about the important things', 'matt davella', ""Matt D'Avella"", 'Joshua Fields Millburn', 'JFM', 'Ryan Nicodemus', 'The Minimalists', 'Pakt', 'bag', 'travel bag', 'flight', 'check-in', 'plane', 'carry-on', 'carry on', 'minimalist wardrobe', 'minimalist fashion', 'style']",2018-02-09T12:00:01Z,1281763,52287,1230,3分40秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
63,How to Hack Your Habits,https://i.ytimg.com/vi/YgB_XfudqeU/default.jpg,639,"['habits', 'habit', 'lifestyle', 'lifestyle design', 'how to create habits', 'healthy', 'life', 'reading', 'water', 'drinking water', 'habit change', 'hack habits']",2019-07-16T12:00:07Z,1281088,62090,2171,10分,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
64,I'm on my own again.,https://i.ytimg.com/vi/RFvpRLGPGhM/default.jpg,883,"[""Matt D'Avella"", 'matt davella', 'self-development', 'creativity', 'health', 'wellness', 'lifestyle design', 'lifestyle', 'advice']",2023-12-30T13:30:14Z,1266282,46257,2153,16分52秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
65,This is how I organize my phone.,https://i.ytimg.com/vi/OGN0zdDWPP4/default.jpg,1812,"['how to organize your phone', 'whats on my iphone', 'how to organize your iphone', 'how to organize iphone apps', ""what's on my phone"", 'how to organize iphone home screen', 'how i plan and organize my life', 'organize', 'iphone', 'organize your phone', 'phone', 'organize iphone', 'how to organize your iphone apps', 'how i organize my phone', 'how to declutter and organize your phone', 'how i organized my phone', ""Matt D'Avella"", 'digital minimalism']",2020-02-18T19:00:04Z,1254337,44053,1747,7分32秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
66,I used a flip phone for 30 days,https://i.ytimg.com/vi/B0RVWU_nROk/default.jpg,340,[],2020-12-30T20:00:05Z,1248946,48524,4061,13分14秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
67,How I stay productive all day.,https://i.ytimg.com/vi/efpCxGZV7Zw/default.jpg,798,[],2021-02-25T16:37:34Z,1217256,57351,2930,20分36秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
68,Why You Never Have Enough Time,https://i.ytimg.com/vi/XVL2Lj3mUj0/default.jpg,271,"['why you never have enough time', 'never enough time', 'why do i never have enough time', 'never have enough time', 'i never have enough time', 'why do i never seem to have enough time', 'how to have more time in the day', 'time management', 'time management tips', 'minimalist', 'minimalism', 'time management strategies', 'time management techniques', 'minimalist lifestyle', 'management', 'how to time management', 'better time management', 'college time management', 'improve your time management', 'saying no']",2019-04-16T12:30:04Z,1211889,64567,1420,6分18秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
69,The Other Side of Burnout,https://i.ytimg.com/vi/zHMfmcIWXT8/default.jpg,643,"['burnout', 'hustle', 'work', 'work ethic', 'matt davella', ""Matt D'Avella"", 'minimalism', 'simplicity', 'less', 'do less', 'film', 'filmmaking', 'documentary', 'burnout entrepreneur', 'burnout documentary', 'declutter', 'lifestyle', 'lifestyle design', 'minimalist', 'simple living', 'behind the scenes', 'creative', 'creator', 'creators', 'filmmaker', 'freelance', 'freelance life', 'freelancer']",2019-02-19T14:00:08Z,1177168,45521,1306,8分56秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
70,The Secret to Superhuman Performance,https://i.ytimg.com/vi/kj1hLFSORTQ/default.jpg,666,"['peak performance', 'flow', 'the flow state', 'human optimization', 'learning', 'grow', 'self-help', 'self-discovery', 'self-development', ""Matt D'Avella"", 'Steven Kotler', 'mental performance', 'human performance', 'how to improve performance', 'flow state']",2020-01-21T21:56:28Z,1163900,51744,1409,10分31秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
71,How I manage my personal finances as a minimalist.,https://i.ytimg.com/vi/YyaVya4YSwU/default.jpg,1308,"['personal finance', 'money management', 'how to budget', 'how to save money', 'how to manage your money', 'get out of debt', 'personal finance tips', 'how to manage money', 'personal finance 101', 'financial freedom', 'saving money', 'save money', 'debt free', 'personal finance management', 'money management 101', ""matt d'avella"", 'compound interest', 'ira', 'traditional vs roth', '401k']",2020-05-28T18:32:00Z,1160891,43897,1722,10分38秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
72,Living with a Non-Minimalist,https://i.ytimg.com/vi/xQXrxQDFICo/default.jpg,369,"['minimalism', 'minimalist', 'living with a non-minimalist', 'family', 'friends', 'minimalism with family', 'living together', 'life', 'simple living', 'clutter', 'declutter', 'living with less', 'simplicity', 'simple', 'lifestyle', 'lifestyle design', 'non-minimalist', 'not a minimalist', 'hoarder', 'things', 'important things', 'stuff', 'clear', 'conversation', 'talk', 'girlfriend', 'partner', 'boyfriend', 'relationship', 'relationships', 'film', 'filmmaking', 'sketch', 'comedy', 'laugh', 'funny', 'hilarious', 'australian', 'american', 'australia', 'america']",2018-02-23T13:00:04Z,1155092,29152,786,9分34秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
73,Zen & The Art of Making Coffee,https://i.ytimg.com/vi/kUeQNiXk0pQ/default.jpg,443,"['create', 'creator', 'get started', 'ground up', 'make', 'matt davella', ""matt d'avella"", 'podcast', 'podcasting', 'start', 'the ground up show', 'coffee', 'how to', 'aeropress', 'chemex', 'make coffee', 'intelligentsia', 'grind', 'grounds', 'ground up coffee', 'pour over', 'pour over coffee', 'how to make coffee', 'artisan coffee', 'coffee art', 'coffee beans', 'best coffee', 'behind the scenes', 'pourover', 'hario', 'hario v60', 'v60', 'pour-over', 'pouring coffee grinds']",2018-04-26T12:00:06Z,1153090,34925,1028,4分24秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
74,Tiny Changes with Big Results // Ground Up 083,https://i.ytimg.com/vi/eK1fXca3-qQ/default.jpg,542,[],2018-10-17T07:00:03Z,1139576,22912,532,1時間23分45秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
75,When minimalism goes too far...,https://i.ytimg.com/vi/ZEcniHAC9ys/default.jpg,271,"['minimalism', 'minimalist', 'minimalist lifestyle', 'minimalist living', 'taking minimalism too far', 'minimalism tips', 'extreme minimalism', 'how to be a minimalist', 'minimalism gone too far', 'can minimalism go too far', 'minimalism too far', 'extreme minimalist', 'minimalism how to', 'minimalism extreme']",2019-07-23T13:00:05Z,1133353,52104,2153,7分16秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
76,I tried intermittent fasting for 30 days.,https://i.ytimg.com/vi/ZMjKp5j1Lt8/default.jpg,771,"[""Matt D'Avella"", 'matt davella', 'self-development', 'creativity', 'health', 'wellness', 'lifestyle design', 'lifestyle', 'advice']",2023-05-24T15:13:28Z,1129537,25263,1197,12分38秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
77,The Things That Matter,https://i.ytimg.com/vi/9A_AWDxoTP8/default.jpg,866,"['behind the scenes', 'creative', 'creator', 'creators', 'documentary', 'film', 'filmmaker', 'filmmaking', 'freelance', 'freelance life', 'freelancer', 'hustle', 'things that matter', 'create', 'get started', 'ground up', 'make', 'matt davella', ""matt d'avella"", 'podcast', 'podcasting', 'start', 'the ground up show', 'inspire', 'inspiration', 'motivate', 'motivation']",2018-08-27T14:00:03Z,1125174,33787,439,6分2秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
78,Everyday Minimalist Carry,https://i.ytimg.com/vi/KZxI0-y3hew/default.jpg,727,"['simple living', 'everyday carry', 'capsule wardrobe', 'declutter', 'lifestyle', 'lifestyle design', 'minimalism', 'minimalist', 'simplicity', 'EDC', 'minimalist EDC', 'matt davella']",2018-06-04T12:00:02Z,1115817,23566,965,2分58秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
79,I tried breathwork everyday for 30 days.,https://i.ytimg.com/vi/go8ibd-hGiw/default.jpg,634,"['breathwork', 'breathwork meditation', 'meditation', 'breathing techniques', 'breathing', 'guided breathwork', 'online breathwork', 'breathwork training', 'breathwork retreat', 'trying breathwork', ""Matt D'Avella"", ""Michelle D'Avella""]",2019-12-10T19:36:39Z,1110142,41088,2351,15分10秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
80,3 Ways to Make Your Habits Stick,https://i.ytimg.com/vi/C1TSpcnNtEs/default.jpg,405,"['habits', 'make habits stick', 'good habits', 'how to build habits', 'how to build good habits', 'how to build habits that stick', 'new habits', 'stick to habits', '3 ways to make your habits stick', 'the power of habit', 'how to form good habits', 'how to build a new habit', 'habit', 'habits of successful people', 'how to stick to a habit', 'how to make good habits', 'bad habits', 'how to make your habits stick']",2020-01-07T22:39:18Z,1094589,56538,1521,11分30秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
81,You have no excuse not to do this.,https://i.ytimg.com/vi/FGc9wcZGiwg/default.jpg,821,"['minimalism', 'excuses', 'matt davella', ""Matt D'Avella"", 'take action', 'get fit', 'exercise']",2019-04-02T12:00:07Z,1093117,57696,2684,8分12秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
82,Don't make this mistake.,https://i.ytimg.com/vi/tTjAAK8YsYk/default.jpg,375,"['minimalism', 'simple living', 'matt davella', ""Matt D'Avella"", ""Don't make this mistake."", 'mistake', 'minimalism mistake']",2019-04-30T12:00:15Z,1091715,54235,2313,7分5秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
83,Why we’re leaving California.,https://i.ytimg.com/vi/E9se1YqCRaA/default.jpg,480,[],2020-12-16T21:49:14Z,1055139,44730,4526,10分24秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
84,We sold all our stuff (seriously).,https://i.ytimg.com/vi/AvdW0YKw0XE/default.jpg,458,[],2020-12-09T19:00:02Z,1044425,58103,3518,8分49秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
85,Becoming an Essentialist,https://i.ytimg.com/vi/h8u4clhDHvQ/default.jpg,484,[],2019-04-18T12:00:09Z,1042523,29225,863,29分16秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
86,Break Your Phone Addiction,https://i.ytimg.com/vi/cV5GWt26qDo/default.jpg,799,"['minimalism', 'simple living', 'phone addiction', 'phone', 'smart phone', 'plugged in', 'unplug', 'disconnect', 'declutter', 'lifestyle', 'lifestyle design', 'minimalist', 'simplicity', 'create', 'creator', 'get started', 'ground up', 'make', 'matt davella', ""matt d'avella"", 'podcast', 'podcasting', 'start', 'the ground up show']",2018-04-20T12:00:03Z,1036711,35017,1657,12分7秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
87,How I Pack for Travel (Carry-On Only),https://i.ytimg.com/vi/BtNAX36j1c4/default.jpg,271,"['how to pack', 'packing tips', 'travel tips', 'minimalism', 'simple living', 'travel', 'simple travel', 'experiment', 'how to', 'carry-on', 'matt davella', ""Matt D'Avella""]",2019-03-19T12:00:02Z,1028453,28093,1465,10分8秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
88,One Way to Effectively Manage Your Time,https://i.ytimg.com/vi/sb9Si5ih3os/default.jpg,602,"['how to manage your time', 'how to manage time', 'time management', 'time management tips', 'how to manage your time more effectively', 'time management strategies', 'time management skills', 'how to manage time effectively', 'how to manage your time effectively', 'time management techniques', 'how to manage your time?', 'effective time management', 'how to improve time management', 'Steven Kotler', ""matt d'avella"", 'one way to manage time']",2020-03-10T18:00:07Z,1026220,41118,1469,10分27秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
89,My Minimalist Workspace,https://i.ytimg.com/vi/nB3TJbfPDjk/default.jpg,334,"['minimalism', 'tour', 'apartment', 'workspace', 'work', 'declutter', 'simple', 'simplicity', 'minimalist', 'minimalist workspace', 'workspace tour', 'minimalist office', 'minimalist desk', 'minimalist desk tour', 'minimalist lifestyle', 'minimalist workspace 2018', 'minimalist home', 'minimalism workspace', 'minimalist desk setup', 'minimalist house tour', 'minimalist tips', 'my minimalist home', 'creative workspace', 'my minimalist apartment', 'minimalist living', 'minimalist workspace setup']",2019-11-05T19:00:04Z,1003581,37386,1704,10分31秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
90,I tracked every minute of my life for 3 months.,https://i.ytimg.com/vi/LUjTvPy_UAg/default.jpg,481,"['productivity', 'schedule', 'organization', 'minimalism', 'simplicity', 'simple living', 'i tracked every minute of my life', 'every minute of my life', 'i tracked every minute', 'tracking my life', 'i tracked my life', 'i tracked my time', 'track your time', 'documenting my life', 'life hack', 'time tracking']",2019-11-12T19:00:02Z,976817,42494,1548,10分46秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
91,How to finally overcome procrastination.,https://i.ytimg.com/vi/TGfN9297Yq8/default.jpg,624,[],2020-09-23T17:11:48Z,969901,51846,2209,11分34秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
92,Why I eat the same thing every day.,https://i.ytimg.com/vi/PnArAiGKzjk/default.jpg,826,"[""Matt D'Avella"", 'matt davella', 'self-development', 'creativity', 'health', 'wellness', 'lifestyle design', 'lifestyle', 'advice']",2022-05-31T14:00:26Z,963100,35610,2759,9分33秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
93,I asked a personal finance expert how to invest.,https://i.ytimg.com/vi/GZ42PIi9bis/default.jpg,2051,"[""Matt D'Avella"", 'matt davella', 'self-development', 'creativity', 'health', 'wellness', 'lifestyle design', 'lifestyle', 'advice']",2023-02-08T17:48:45Z,959682,30929,3119,15分48秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
94,Saying goodbye to my daughter,https://i.ytimg.com/vi/r8-qP7bKRYk/default.jpg,1,"[""Matt D'Avella"", 'matt davella', 'self-development', 'creativity', 'health', 'wellness', 'lifestyle design', 'lifestyle', 'advice']",2025-01-27T21:56:08Z,951880,56315,5686,4分49秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
95,I never wash my pants (why you shouldn't either).,https://i.ytimg.com/vi/C6gu_ABMvzA/default.jpg,444,[],2021-07-28T16:31:19Z,949170,41544,3504,10分27秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
96,Why More Stuff Won't Make You Happy,https://i.ytimg.com/vi/PzyENavtLFo/default.jpg,499,"['minimalism', 'happiness', 'simple living', 'less', ""why more stuff won't make you happy"", 'declutter', 'lifestyle', 'lifestyle design', 'minimalist', 'simplicity', 'create', 'creator', 'get started', 'ground up', 'make', 'matt davella', ""matt d'avella"", 'podcast', 'podcasting', 'start', 'the ground up show', 'melyssa griffin', 'entrepreneur', 'business']",2018-05-21T16:41:21Z,946765,30226,722,5分52秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
97,I tried bullet journaling for 30 days,https://i.ytimg.com/vi/TSrFtCgV-RA/default.jpg,1128,"[""Matt D'Avella"", 'matt davella', 'self-development', 'creativity', 'health', 'wellness', 'lifestyle design', 'lifestyle', 'advice']",2022-06-20T15:00:51Z,941221,30413,1287,13分8秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
98,"How I Paid off $97,000 in Student Loans in 4 Years",https://i.ytimg.com/vi/beMqpOSPp9I/default.jpg,1106,"['debt', 'minimalism', 'simplicity', 'simple', 'steps', '6 steps', 'get out of debt', 'student loans', 'car loan', 'advice', 'tips', 'personal finance', 'finance', 'freedom', 'personal', 'dave ramsey', 'ramit sethi', 'education', 'learn', 'money', 'problems']",2018-02-26T12:00:02Z,940185,27960,1462,6分1秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
99,This Completely Changed How I Use Social Media,https://i.ytimg.com/vi/cNFdjP_F9sU/default.jpg,563,"['social media', 'how to quit social media', 'i quit social media', 'quitting social media', 'social media detox', 'no social media', 'quit social media', 'social media marketing', 'social media addiction', ""matt d'avella"", 'jason zook', 'social detox', 'phone detox', '30 days without social media', 'no social media for 30 days']",2020-05-19T20:00:10Z,938689,50555,2381,8分8秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
100,The 30 Day Social Media Detox,https://i.ytimg.com/vi/AXInjuTkjoM/default.jpg,1552,"['why i quit social media', 'social media', 'social media addiction', 'declutter', 'lifestyle', 'lifestyle design', 'minimalism', 'minimalist', 'simple living', 'simplicity', 'twitter', 'facebook', 'instagram', 'quitting instagram', 'detox', 'social media detox', 'negative effects of social media']",2018-10-01T14:00:01Z,935449,43393,2160,8分56秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
101,The Disciplined Pursuit of Less,https://i.ytimg.com/vi/hsFefdPhL3w/default.jpg,635,[],2019-03-26T12:00:04Z,925379,42628,1269,9分13秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
102,10 lessons from 10 years as a minimalist,https://i.ytimg.com/vi/REJqTXh8IwY/default.jpg,444,[],2021-04-21T15:23:21Z,916394,31304,1528,11分40秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
103,My Morning Workout Routine,https://i.ytimg.com/vi/3PrCie6lvY8/default.jpg,993,[],2020-04-23T18:50:02Z,910087,39496,1780,9分51秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
104,5 things I learned from my twenties,https://i.ytimg.com/vi/ZPy8sgXuK98/default.jpg,616,[],2020-06-30T18:00:15Z,906831,53768,1470,10分30秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
105,I have anxiety.,https://i.ytimg.com/vi/UU20Y4vJp3A/default.jpg,434,"['anxiety', 'do i have anxiety', 'what is anxiety', 'anxiety symptoms', 'anxiety attack', 'anxiety relief', 'i have anxiety', 'dealing with anxiety', 'what having anxiety feels like', 'matt davella', ""Matt D'Avella"", 'stress', 'stress management']",2019-06-18T12:00:07Z,904685,49509,3817,8分4秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
106,10 rules that changed my life,https://i.ytimg.com/vi/H3eWYCI1KR0/default.jpg,1006,"[""Matt D'Avella"", 'matt davella', 'self-development', 'creativity', 'health', 'wellness', 'lifestyle design', 'lifestyle', 'advice']",2022-06-30T13:00:07Z,901013,45550,821,10分28秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
107,Simple Ways to Declutter Your Phone,https://i.ytimg.com/vi/JibWFxwOqAs/default.jpg,938,"['digital clutter', 'digital', 'phone', 'iphone', 'clutter', 'email', 'compulsive', 'twitch', 'addiction', 'phone addition', 'intentional', 'minimalism', 'simple living', 'mindfulness']",2018-03-02T12:00:01Z,899341,29983,720,5分50秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
108,What's on my phone as a digital minimalist.,https://i.ytimg.com/vi/hA_Kw8Dms4M/default.jpg,895,"[""Matt D'Avella"", 'matt davella', 'self-development', 'creativity', 'health', 'wellness', 'lifestyle design', 'lifestyle', 'advice']",2022-12-28T14:00:19Z,882165,23359,713,10分35秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
109,Tour our minimalist apartment,https://i.ytimg.com/vi/isb4_1CopX4/default.jpg,926,"[""Matt D'Avella"", 'matt davella', 'self-development', 'creativity', 'health', 'wellness', 'lifestyle design', 'lifestyle', 'advice', 'minimalist', 'minimalism', 'simple', 'apartment', 'tour', 'home']",2021-12-16T20:37:17Z,867958,33715,925,6分24秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
110,The Art of Saying No,https://i.ytimg.com/vi/pYL8Mi-3-Cs/default.jpg,439,"['the art of saying no', 'how to say no', 'art of saying no', 'saying no', 'the gentle art of saying no', 'learn to say no', 'master the art of saying no', 'the art of saying no audiobook', 'say no', 'how to say no without feeling guilty', 'the fear of saying no']",2019-10-25T19:00:04Z,867929,53593,1988,6分44秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
111,3 Rules for Better Sleep,https://i.ytimg.com/vi/QFCMs7prEB8/default.jpg,706,[],2020-07-23T16:00:07Z,861627,45494,2112,11分12秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
112,My new minimalist wardrobe,https://i.ytimg.com/vi/8eDcvoTzmRc/default.jpg,2110,"[""Matt D'Avella"", 'matt davella', 'self-development', 'creativity', 'health', 'wellness', 'lifestyle design', 'lifestyle', 'advice']",2022-11-09T17:18:59Z,856272,26125,1028,12分9秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
113,Don't let these 3 things ruin your life.,https://i.ytimg.com/vi/rHdksIEsWQI/default.jpg,271,"['ruin your life', ""Don't let these 3 things ruin your life."", ""don't ruin your life""]",2019-07-30T13:00:13Z,847596,43478,1500,8分24秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
114,The 5 Minute Rule,https://i.ytimg.com/vi/rRid6GCJtgc/default.jpg,1322,"[""Matt D'Avella"", 'matt davella', 'self-development', 'creativity', 'health', 'wellness', 'lifestyle design', 'lifestyle', 'advice']",2021-10-13T18:39:16Z,840357,49529,1026,7分2秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
115,How a fresh start changed our life,https://i.ytimg.com/vi/qh3i6OwAsMw/default.jpg,1253,"[""Matt D'Avella"", 'matt davella', 'self-development', 'creativity', 'health', 'wellness', 'lifestyle design', 'lifestyle', 'advice']",2022-07-27T13:29:15Z,834710,31338,622,12分5秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
116,Why you always feel so mentally drained.,https://i.ytimg.com/vi/4EbItW7r3-s/default.jpg,1370,"[""Matt D'Avella"", 'matt davella', 'self-development', 'creativity', 'health', 'wellness', 'lifestyle design', 'lifestyle', 'advice']",2021-12-22T16:00:02Z,829630,46296,944,9分34秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
117,Productivity // Ground Up 091,https://i.ytimg.com/vi/RFFEK_Ssaiw/default.jpg,359,[],2018-12-26T11:00:03Z,816769,16526,665,1時間5分12秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
118,What I eat every week to stay healthy.,https://i.ytimg.com/vi/b2WYP057IOI/default.jpg,953,[],2020-11-25T19:00:05Z,810754,35446,1842,10分27秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
119,You don't need this.,https://i.ytimg.com/vi/9GZKraCQGCM/default.jpg,773,[],2018-10-22T13:00:01Z,807833,34140,1355,7分2秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
120,A Tiny House Tour in Iceland,https://i.ytimg.com/vi/cITOMzbaaMg/default.jpg,660,"['tiny house', 'small home', 'cottage', 'home', 'house', 'tiny', 'small', 'tour', 'apartment tour', 'house tour', 'tiny house documentary', 'off grid house', 'off grid', 'declutter', 'lifestyle', 'lifestyle design', 'minimalism', 'minimalist', 'simple living', 'simplicity', 'off grid house tour']",2018-09-24T21:54:02Z,787471,23745,597,6分11秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
121,10 personal finance lessons that changed my life,https://i.ytimg.com/vi/bMXTGGxrQ3A/default.jpg,1822,"[""Matt D'Avella"", 'matt davella', 'self-development', 'creativity', 'health', 'wellness', 'lifestyle design', 'lifestyle', 'advice']",2021-11-03T13:00:14Z,783818,32694,1101,10分17秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
122,The Happiness Paradox,https://i.ytimg.com/vi/P1bBIxLNEX4/default.jpg,577,"['happiness', 'happiness paradox', 'lifestyle design', 'lifestyle', 'minimalism', 'simple living', ""Matt D'Avella"", 'pursuit of happiness', 'the paradox of happiness']",2019-11-26T21:35:14Z,778669,52323,2309,9分20秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
123,How to become financially free.,https://i.ytimg.com/vi/lTqDWTq0PeQ/default.jpg,497,[],2020-11-01T14:26:10Z,774835,38422,2862,12分34秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
124,How I got the strongest I've ever been at 36 years old,https://i.ytimg.com/vi/7k-2eIrDXng/default.jpg,1052,"[""Matt D'Avella"", 'matt davella', 'self-development', 'creativity', 'health', 'wellness', 'lifestyle design', 'lifestyle', 'advice', 'powerlifting', 'weight lifting', 'training', 'bas oreb', 'sebastian oreb', 'strength', 'strength training']",2024-03-31T11:15:37Z,770096,18266,576,19分8秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
125,One Life-Changing Commitment,https://i.ytimg.com/vi/6WoyxyUj1lk/default.jpg,859,"['behind the scenes', 'creative', 'creator', 'creators', 'documentary', 'film', 'filmmaker', 'filmmaking', 'freelance', 'freelance life', 'freelancer', 'hustle', 'weekend film fest', 'competition', 'film festival']",2019-01-29T15:00:00Z,769095,25830,737,6分29秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
126,The one habit I'm trying to build this year.,https://i.ytimg.com/vi/E4NBGXtky0E/default.jpg,411,[],2021-01-13T15:00:05Z,751113,44663,2384,10分27秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
127,4 Rules to Help Increase Your Productivity,https://i.ytimg.com/vi/yXohcxCKqvo/default.jpg,444,[],2021-05-31T13:00:32Z,748265,31500,905,13分7秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
128,You're better off alone.,https://i.ytimg.com/vi/EGMFKk7sa5o/default.jpg,1242,"[""Matt D'Avella"", 'self-development', 'creativity', 'health', 'wellness', 'lifestyle', 'advice', 'alone', 'loneliness', 'loneliness epidemic', 'happiness', 'productivity']",2021-09-29T17:39:59Z,739547,35670,1066,11分26秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
129,I lied to you...,https://i.ytimg.com/vi/SjNB4HL1R5M/default.jpg,26,"['proposal', 'proposal video', 'love', 'engagement', 'marriage proposal', 'engage', 'propose', 'best marriage proposal', 'marriage', 'film', 'filmmaking', 'filmmaker', 'travel', 'best of', 'top', 'new', 'youtube', 'amazing', 'cute']",2018-07-16T19:10:43Z,725316,55191,2426,6分27秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
130,21 Steps to Overcome Anxiety,https://i.ytimg.com/vi/FY4AsFpLnDc/default.jpg,431,[],2019-07-09T13:00:03Z,721447,43272,2216,7分39秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
131,I have something really big to announce.,https://i.ytimg.com/vi/z2DAfhsg0I8/default.jpg,1304,[],2020-08-18T17:02:38Z,710928,52039,2499,6分57秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
132,Everything Is Changing.,https://i.ytimg.com/vi/kWBZuMjIXzg/default.jpg,478,[],2019-06-11T12:00:11Z,709520,41969,2060,4分42秒,1,Matt D'Avella,3940000,2011-07-25T12:31:50Z,458
